evolvy_id,evolvy_inbox,chatwoot_inbox,created_at,data,periodo,status
256227,14483,10,1766947701,2025-12-28,apos_periodo,nao_importado
256228,14483,10,1766947767,2025-12-28,apos_periodo,nao_importado
256229,14515,8,1766948047,2025-12-28,apos_periodo,nao_importado
256230,14483,10,1766948061,2025-12-28,apos_periodo,nao_importado
256231,14639,13,1766948110,2025-12-28,apos_periodo,nao_importado
256232,14638,12,1766948110,2025-12-28,apos_periodo,nao_importado
256233,14453,13,1766948110,2025-12-28,apos_periodo,importado
256234,14639,13,1766948110,2025-12-28,apos_periodo,nao_importado
256235,14453,13,1766948110,2025-12-28,apos_periodo,importado
256236,14515,8,1766948117,2025-12-28,apos_periodo,nao_importado
256237,14483,10,1766948270,2025-12-28,apos_periodo,nao_importado
256238,14483,10,1766948395,2025-12-28,apos_periodo,nao_importado
256239,14483,10,1766948520,2025-12-28,apos_periodo,nao_importado
256240,14453,13,1766948709,2025-12-28,apos_periodo,importado
256241,14639,13,1766948709,2025-12-28,apos_periodo,nao_importado
256242,14453,13,1766948709,2025-12-28,apos_periodo,importado
256243,14639,13,1766948709,2025-12-28,apos_periodo,nao_importado
256244,14453,13,1766948710,2025-12-28,apos_periodo,importado
256245,14639,13,1766948710,2025-12-28,apos_periodo,nao_importado
256246,14483,10,1766948779,2025-12-28,apos_periodo,nao_importado
256247,14483,10,1766948793,2025-12-28,apos_periodo,nao_importado
256248,14483,10,1766948883,2025-12-28,apos_periodo,nao_importado
256249,14639,13,1766949014,2025-12-28,apos_periodo,nao_importado
256250,14453,13,1766949015,2025-12-28,apos_periodo,importado
256251,14483,10,1766949207,2025-12-28,apos_periodo,nao_importado
256252,14483,10,1766949235,2025-12-28,apos_periodo,nao_importado
256253,14483,10,1766949248,2025-12-28,apos_periodo,nao_importado
256254,14483,10,1766949365,2025-12-28,apos_periodo,nao_importado
256255,14515,8,1766949456,2025-12-28,apos_periodo,nao_importado
256256,14483,10,1766949770,2025-12-28,apos_periodo,nao_importado
256257,14483,10,1766949907,2025-12-28,apos_periodo,nao_importado
256258,14453,13,1766949911,2025-12-28,apos_periodo,importado
256259,14639,13,1766949912,2025-12-28,apos_periodo,nao_importado
256260,14483,10,1766949918,2025-12-28,apos_periodo,nao_importado
256261,14483,10,1766949953,2025-12-28,apos_periodo,nao_importado
256262,14483,10,1766950104,2025-12-28,apos_periodo,nao_importado
256263,14483,10,1766950144,2025-12-28,apos_periodo,nao_importado
256264,14483,10,1766950200,2025-12-28,apos_periodo,nao_importado
256265,14453,13,1766950513,2025-12-28,apos_periodo,importado
256266,14639,13,1766950513,2025-12-28,apos_periodo,nao_importado
256267,14483,10,1766950539,2025-12-28,apos_periodo,nao_importado
256268,14483,10,1766950549,2025-12-28,apos_periodo,nao_importado
256269,14483,10,1766950562,2025-12-28,apos_periodo,nao_importado
256270,14483,10,1766950571,2025-12-28,apos_periodo,nao_importado
256271,14483,10,1766950577,2025-12-28,apos_periodo,nao_importado
256272,14515,8,1766950633,2025-12-28,apos_periodo,nao_importado
256273,14483,10,1766950747,2025-12-28,apos_periodo,nao_importado
256274,14483,10,1766950758,2025-12-28,apos_periodo,nao_importado
256275,14483,10,1766950810,2025-12-28,apos_periodo,nao_importado
256276,14453,13,1766950810,2025-12-28,apos_periodo,importado
256277,14639,13,1766950810,2025-12-28,apos_periodo,nao_importado
256278,14483,10,1766950818,2025-12-28,apos_periodo,nao_importado
256279,14483,10,1766950840,2025-12-28,apos_periodo,nao_importado
256280,14483,10,1766951022,2025-12-28,apos_periodo,nao_importado
256281,14483,10,1766951036,2025-12-28,apos_periodo,nao_importado
256282,14639,13,1766951118,2025-12-28,apos_periodo,nao_importado
256283,14453,13,1766951118,2025-12-28,apos_periodo,importado
256284,14453,13,1766951417,2025-12-28,apos_periodo,importado
256285,14639,13,1766951417,2025-12-28,apos_periodo,nao_importado
256286,14483,10,1766951523,2025-12-28,apos_periodo,nao_importado
256287,14483,10,1766951892,2025-12-28,apos_periodo,nao_importado
256288,14483,10,1766952095,2025-12-28,apos_periodo,nao_importado
256289,14483,10,1766952100,2025-12-28,apos_periodo,nao_importado
256290,14483,10,1766952143,2025-12-28,apos_periodo,nao_importado
256291,14483,10,1766952193,2025-12-28,apos_periodo,nao_importado
256292,14453,13,1766952303,2025-12-28,apos_periodo,importado
256293,14639,13,1766952303,2025-12-28,apos_periodo,nao_importado
256294,14483,10,1766952304,2025-12-28,apos_periodo,nao_importado
256295,14515,8,1766952312,2025-12-28,apos_periodo,nao_importado
256296,14483,10,1766952485,2025-12-28,apos_periodo,nao_importado
256297,14483,10,1766952499,2025-12-28,apos_periodo,nao_importado
256298,14483,10,1766952527,2025-12-28,apos_periodo,nao_importado
256299,14483,10,1766952556,2025-12-28,apos_periodo,nao_importado
256300,14483,10,1766952574,2025-12-28,apos_periodo,nao_importado
256301,14483,10,1766952595,2025-12-28,apos_periodo,nao_importado
256302,14483,10,1766952650,2025-12-28,apos_periodo,nao_importado
256303,14535,9,1766952874,2025-12-28,apos_periodo,nao_importado
256304,14483,10,1766952882,2025-12-28,apos_periodo,nao_importado
256305,14483,10,1766952901,2025-12-28,apos_periodo,nao_importado
256306,14453,13,1766952908,2025-12-28,apos_periodo,importado
256307,14639,13,1766952908,2025-12-28,apos_periodo,nao_importado
256308,14453,13,1766952909,2025-12-28,apos_periodo,importado
256309,14639,13,1766952909,2025-12-28,apos_periodo,nao_importado
256310,14483,10,1766953005,2025-12-28,apos_periodo,nao_importado
256311,14483,10,1766953038,2025-12-28,apos_periodo,nao_importado
256312,14483,10,1766953074,2025-12-28,apos_periodo,nao_importado
256313,14638,12,1766953212,2025-12-28,apos_periodo,nao_importado
256314,14515,8,1766953217,2025-12-28,apos_periodo,nao_importado
256315,14483,10,1766953304,2025-12-28,apos_periodo,nao_importado
256316,14515,8,1766953353,2025-12-28,apos_periodo,nao_importado
256317,14483,10,1766953451,2025-12-28,apos_periodo,nao_importado
256318,14639,13,1766953506,2025-12-28,apos_periodo,nao_importado
256319,14453,13,1766953506,2025-12-28,apos_periodo,importado
256320,14483,10,1766953568,2025-12-28,apos_periodo,nao_importado
256321,14483,10,1766953821,2025-12-28,apos_periodo,nao_importado
256322,14483,10,1766953899,2025-12-28,apos_periodo,nao_importado
256323,14483,10,1766953983,2025-12-28,apos_periodo,nao_importado
256324,14483,10,1766954006,2025-12-28,apos_periodo,nao_importado
256325,14483,10,1766954085,2025-12-28,apos_periodo,nao_importado
256326,14515,8,1766954173,2025-12-28,apos_periodo,nao_importado
256327,14483,10,1766954230,2025-12-28,apos_periodo,nao_importado
256328,14483,10,1766954286,2025-12-28,apos_periodo,nao_importado
256329,14638,12,1766954413,2025-12-28,apos_periodo,nao_importado
256330,14483,10,1766954803,2025-12-28,apos_periodo,nao_importado
256331,14483,10,1766954835,2025-12-28,apos_periodo,nao_importado
256332,14515,8,1766954883,2025-12-28,apos_periodo,nao_importado
256333,14483,10,1766955074,2025-12-28,apos_periodo,nao_importado
256334,14639,13,1766955304,2025-12-28,apos_periodo,nao_importado
256335,14453,13,1766955304,2025-12-28,apos_periodo,importado
256336,14515,8,1766955306,2025-12-28,apos_periodo,nao_importado
256337,14483,10,1766955362,2025-12-28,apos_periodo,nao_importado
256338,14483,10,1766955676,2025-12-28,apos_periodo,nao_importado
256339,14483,10,1766955702,2025-12-28,apos_periodo,nao_importado
256340,14483,10,1766955758,2025-12-28,apos_periodo,nao_importado
256341,14483,10,1766955797,2025-12-28,apos_periodo,nao_importado
256342,14515,8,1766955903,2025-12-28,apos_periodo,nao_importado
256343,14453,13,1766955907,2025-12-28,apos_periodo,importado
256344,14639,13,1766955908,2025-12-28,apos_periodo,nao_importado
256345,14638,12,1766955910,2025-12-28,apos_periodo,nao_importado
256346,14483,10,1766956003,2025-12-28,apos_periodo,nao_importado
256347,14638,12,1766956208,2025-12-28,apos_periodo,nao_importado
256348,14639,13,1766956208,2025-12-28,apos_periodo,nao_importado
256349,14453,13,1766956208,2025-12-28,apos_periodo,importado
256350,14483,10,1766956237,2025-12-28,apos_periodo,nao_importado
256351,14483,10,1766956271,2025-12-28,apos_periodo,nao_importado
256352,14483,10,1766956313,2025-12-28,apos_periodo,nao_importado
256353,14483,10,1766956361,2025-12-28,apos_periodo,nao_importado
256354,14453,13,1766956505,2025-12-28,apos_periodo,importado
256355,14483,10,1766956507,2025-12-28,apos_periodo,nao_importado
256356,14639,13,1766956813,2025-12-28,apos_periodo,nao_importado
256357,14639,13,1766956813,2025-12-28,apos_periodo,nao_importado
256358,14453,13,1766956813,2025-12-28,apos_periodo,importado
256359,14483,10,1766956882,2025-12-28,apos_periodo,nao_importado
256360,14483,10,1766957039,2025-12-28,apos_periodo,nao_importado
256361,14483,10,1766957046,2025-12-28,apos_periodo,nao_importado
256362,14483,10,1766957068,2025-12-28,apos_periodo,nao_importado
256363,14483,10,1766957404,2025-12-28,apos_periodo,nao_importado
256364,14483,10,1766957515,2025-12-28,apos_periodo,nao_importado
256365,14515,8,1766957712,2025-12-28,apos_periodo,nao_importado
256366,14483,10,1766957727,2025-12-28,apos_periodo,nao_importado
256367,14483,10,1766957806,2025-12-28,apos_periodo,nao_importado
256368,14483,10,1766957907,2025-12-28,apos_periodo,nao_importado
256369,14515,8,1766957945,2025-12-28,apos_periodo,nao_importado
256370,14483,10,1766958037,2025-12-28,apos_periodo,nao_importado
256371,14483,10,1766958101,2025-12-28,apos_periodo,nao_importado
256372,14515,8,1766958138,2025-12-28,apos_periodo,nao_importado
256373,14515,8,1766958336,2025-12-28,apos_periodo,nao_importado
256374,14515,8,1766958657,2025-12-28,apos_periodo,nao_importado
256375,14483,10,1766958725,2025-12-28,apos_periodo,nao_importado
256376,14483,10,1766958848,2025-12-28,apos_periodo,nao_importado
256378,14515,8,1766959269,2025-12-28,apos_periodo,nao_importado
256379,14483,10,1766959428,2025-12-28,apos_periodo,nao_importado
256380,14639,13,1766959503,2025-12-28,apos_periodo,nao_importado
256381,14453,13,1766959504,2025-12-28,apos_periodo,importado
256382,14483,10,1766959974,2025-12-28,apos_periodo,nao_importado
256383,14483,10,1766960139,2025-12-28,apos_periodo,nao_importado
256384,14483,10,1766960508,2025-12-28,apos_periodo,nao_importado
256385,14515,8,1766960536,2025-12-28,apos_periodo,nao_importado
256386,14453,13,1766960714,2025-12-28,apos_periodo,importado
256387,14639,13,1766960715,2025-12-28,apos_periodo,nao_importado
256388,14638,12,1766960715,2025-12-28,apos_periodo,nao_importado
256389,14483,10,1766960726,2025-12-28,apos_periodo,nao_importado
256390,14483,10,1766960777,2025-12-28,apos_periodo,nao_importado
256391,14483,10,1766960797,2025-12-28,apos_periodo,nao_importado
256392,14483,10,1766960905,2025-12-28,apos_periodo,nao_importado
256393,14453,13,1766961003,2025-12-28,apos_periodo,importado
256394,14453,13,1766961003,2025-12-28,apos_periodo,importado
256395,14453,13,1766961003,2025-12-28,apos_periodo,importado
256396,14639,13,1766961003,2025-12-28,apos_periodo,nao_importado
256397,14639,13,1766961004,2025-12-28,apos_periodo,nao_importado
256398,14639,13,1766961004,2025-12-28,apos_periodo,nao_importado
256399,14638,12,1766961004,2025-12-28,apos_periodo,nao_importado
256400,14638,12,1766961004,2025-12-28,apos_periodo,nao_importado
256401,14483,10,1766961013,2025-12-28,apos_periodo,nao_importado
256402,14483,10,1766961158,2025-12-28,apos_periodo,nao_importado
256403,14483,10,1766961253,2025-12-28,apos_periodo,nao_importado
256404,14483,10,1766961370,2025-12-28,apos_periodo,nao_importado
256405,14638,12,1766961615,2025-12-28,apos_periodo,nao_importado
256406,14483,10,1766961816,2025-12-28,apos_periodo,nao_importado
256407,14483,10,1766961947,2025-12-28,apos_periodo,nao_importado
256408,14453,13,1766962207,2025-12-28,apos_periodo,importado
256409,14639,13,1766962207,2025-12-28,apos_periodo,nao_importado
256410,14453,13,1766962207,2025-12-28,apos_periodo,importado
256411,14639,13,1766962208,2025-12-28,apos_periodo,nao_importado
256412,14483,10,1766962420,2025-12-28,apos_periodo,nao_importado
256413,14483,10,1766962517,2025-12-28,apos_periodo,nao_importado
256414,14483,10,1766962628,2025-12-28,apos_periodo,nao_importado
256415,14483,10,1766962771,2025-12-28,apos_periodo,nao_importado
256416,14639,13,1766962810,2025-12-28,apos_periodo,nao_importado
256417,14453,13,1766962810,2025-12-28,apos_periodo,importado
256418,14483,10,1766962838,2025-12-28,apos_periodo,nao_importado
256419,14483,10,1766962844,2025-12-28,apos_periodo,nao_importado
256420,14638,12,1766963103,2025-12-28,apos_periodo,nao_importado
256421,14483,10,1766963167,2025-12-28,apos_periodo,nao_importado
256422,14483,10,1766963182,2025-12-28,apos_periodo,nao_importado
256423,14483,10,1766963351,2025-12-28,apos_periodo,nao_importado
256424,14453,13,1766963410,2025-12-28,apos_periodo,importado
256425,14639,13,1766963410,2025-12-28,apos_periodo,nao_importado
256426,14483,10,1766963518,2025-12-28,apos_periodo,nao_importado
256427,14639,13,1766963710,2025-12-28,apos_periodo,nao_importado
256428,14453,13,1766963710,2025-12-28,apos_periodo,importado
256429,14453,13,1766963710,2025-12-28,apos_periodo,importado
256430,14639,13,1766963710,2025-12-28,apos_periodo,nao_importado
256431,14515,8,1766963790,2025-12-28,apos_periodo,nao_importado
256432,14483,10,1766964054,2025-12-28,apos_periodo,nao_importado
256433,14483,10,1766964288,2025-12-28,apos_periodo,nao_importado
256434,14483,10,1766964489,2025-12-28,apos_periodo,nao_importado
256435,14639,13,1766964621,2025-12-28,apos_periodo,nao_importado
256436,14453,13,1766964623,2025-12-28,apos_periodo,importado
256437,14483,10,1766964661,2025-12-28,apos_periodo,nao_importado
256438,14483,10,1766965031,2025-12-28,apos_periodo,nao_importado
256439,14483,10,1766965117,2025-12-28,apos_periodo,nao_importado
256440,14638,12,1766965205,2025-12-28,apos_periodo,nao_importado
256441,14483,10,1766965349,2025-12-28,apos_periodo,nao_importado
256442,14483,10,1766965623,2025-12-28,apos_periodo,nao_importado
256443,14639,13,1766966105,2025-12-28,apos_periodo,nao_importado
256444,14453,13,1766966105,2025-12-28,apos_periodo,importado
256445,14453,13,1766966406,2025-12-28,apos_periodo,importado
256446,14639,13,1766966406,2025-12-28,apos_periodo,nao_importado
256447,14483,10,1766966886,2025-12-28,apos_periodo,nao_importado
256448,14453,13,1766967005,2025-12-28,apos_periodo,importado
256449,14639,13,1766967005,2025-12-28,apos_periodo,nao_importado
256450,14483,10,1766967250,2025-12-28,apos_periodo,nao_importado
256451,14483,10,1766967279,2025-12-28,apos_periodo,nao_importado
256452,14453,13,1766967309,2025-12-28,apos_periodo,importado
256453,14639,13,1766967310,2025-12-28,apos_periodo,nao_importado
256454,14483,10,1766967465,2025-12-28,apos_periodo,nao_importado
256455,14483,10,1766967582,2025-12-28,apos_periodo,nao_importado
256456,14639,13,1766967604,2025-12-28,apos_periodo,nao_importado
256457,14453,13,1766967604,2025-12-28,apos_periodo,importado
256458,14515,8,1766967679,2025-12-28,apos_periodo,nao_importado
256459,14483,10,1766967759,2025-12-28,apos_periodo,nao_importado
256460,14483,10,1766967800,2025-12-28,apos_periodo,nao_importado
256461,14639,13,1766967903,2025-12-28,apos_periodo,nao_importado
256462,14453,13,1766967903,2025-12-28,apos_periodo,importado
256463,14638,12,1766967903,2025-12-28,apos_periodo,nao_importado
256464,14483,10,1766968058,2025-12-28,apos_periodo,nao_importado
256465,14483,10,1766968191,2025-12-28,apos_periodo,nao_importado
256466,14483,10,1766968192,2025-12-28,apos_periodo,nao_importado
256467,14483,10,1766968454,2025-12-28,apos_periodo,nao_importado
256468,14639,13,1766968502,2025-12-28,apos_periodo,nao_importado
256469,14453,13,1766968502,2025-12-28,apos_periodo,importado
256470,14483,10,1766968571,2025-12-28,apos_periodo,nao_importado
256471,14483,10,1766968585,2025-12-28,apos_periodo,nao_importado
256472,14483,10,1766968706,2025-12-28,apos_periodo,nao_importado
256473,14483,10,1766968747,2025-12-28,apos_periodo,nao_importado
256474,14483,10,1766968822,2025-12-28,apos_periodo,nao_importado
256475,14483,10,1766969200,2025-12-28,apos_periodo,nao_importado
256476,14483,10,1766969307,2025-12-28,apos_periodo,nao_importado
256477,14483,10,1766969569,2025-12-28,apos_periodo,nao_importado
256478,14483,10,1766969596,2025-12-28,apos_periodo,nao_importado
256479,14453,13,1766970003,2025-12-28,apos_periodo,importado
256480,14639,13,1766970004,2025-12-28,apos_periodo,nao_importado
256481,14639,13,1766970308,2025-12-28,apos_periodo,nao_importado
256482,14638,12,1766970308,2025-12-28,apos_periodo,nao_importado
256483,14453,13,1766970308,2025-12-28,apos_periodo,importado
256484,14515,8,1766970601,2025-12-28,apos_periodo,nao_importado
256485,14453,13,1766970604,2025-12-28,apos_periodo,importado
256486,14639,13,1766970604,2025-12-28,apos_periodo,nao_importado
256487,14483,10,1766970846,2025-12-28,apos_periodo,nao_importado
256488,14483,10,1766970867,2025-12-28,apos_periodo,nao_importado
256489,14483,10,1766970888,2025-12-28,apos_periodo,nao_importado
256490,14639,13,1766970916,2025-12-28,apos_periodo,nao_importado
256491,14453,13,1766970916,2025-12-28,apos_periodo,importado
256492,14483,10,1766970921,2025-12-28,apos_periodo,nao_importado
256493,14483,10,1766971224,2025-12-28,apos_periodo,nao_importado
256494,14483,10,1766971354,2025-12-28,apos_periodo,nao_importado
256495,14483,10,1766971787,2025-12-28,apos_periodo,nao_importado
256496,14483,10,1766971879,2025-12-28,apos_periodo,nao_importado
256497,14483,10,1766971908,2025-12-28,apos_periodo,nao_importado
256498,14453,13,1766972103,2025-12-28,apos_periodo,importado
256499,14639,13,1766972104,2025-12-28,apos_periodo,nao_importado
256500,14535,9,1766972161,2025-12-28,apos_periodo,nao_importado
256501,14453,13,1766972405,2025-12-28,apos_periodo,importado
256502,14639,13,1766972405,2025-12-28,apos_periodo,nao_importado
256503,14453,13,1766972405,2025-12-28,apos_periodo,importado
256504,14639,13,1766972405,2025-12-28,apos_periodo,nao_importado
256505,14453,13,1766972406,2025-12-28,apos_periodo,importado
256506,14639,13,1766972406,2025-12-28,apos_periodo,nao_importado
256507,14453,13,1766972715,2025-12-28,apos_periodo,importado
256508,14639,13,1766972715,2025-12-28,apos_periodo,nao_importado
256509,14483,10,1766972767,2025-12-28,apos_periodo,nao_importado
256510,14483,10,1766973122,2025-12-28,apos_periodo,nao_importado
256511,14483,10,1766973253,2025-12-28,apos_periodo,nao_importado
256512,14515,8,1766973441,2025-12-28,apos_periodo,nao_importado
256513,14639,13,1766973607,2025-12-28,apos_periodo,nao_importado
256514,14453,13,1766973607,2025-12-28,apos_periodo,importado
256515,14639,13,1766973904,2025-12-28,apos_periodo,nao_importado
256516,14453,13,1766973904,2025-12-28,apos_periodo,importado
256517,14483,10,1766974355,2025-12-28,apos_periodo,nao_importado
256518,14483,10,1766975271,2025-12-28,apos_periodo,nao_importado
256519,14483,10,1766975684,2025-12-28,apos_periodo,nao_importado
256520,14639,13,1766975705,2025-12-28,apos_periodo,nao_importado
256521,14453,13,1766975705,2025-12-28,apos_periodo,importado
256522,14483,10,1766975810,2025-12-28,apos_periodo,nao_importado
256523,14483,10,1766975815,2025-12-28,apos_periodo,nao_importado
256524,14483,10,1766975921,2025-12-28,apos_periodo,nao_importado
256525,14515,8,1766976173,2025-12-28,apos_periodo,nao_importado
256526,14638,12,1766976305,2025-12-28,apos_periodo,nao_importado
256527,14483,10,1766976606,2025-12-28,apos_periodo,nao_importado
256528,14515,8,1766976723,2025-12-28,apos_periodo,nao_importado
256529,14515,8,1766976982,2025-12-28,apos_periodo,nao_importado
256530,14483,10,1766977051,2025-12-28,apos_periodo,nao_importado
256531,14515,8,1766977483,2025-12-29,apos_periodo,nao_importado
256532,14639,13,1766978106,2025-12-29,apos_periodo,nao_importado
256533,14453,13,1766978106,2025-12-29,apos_periodo,importado
256534,14453,13,1766979315,2025-12-29,apos_periodo,importado
256535,14639,13,1766979315,2025-12-29,apos_periodo,nao_importado
256536,14638,12,1766979316,2025-12-29,apos_periodo,nao_importado
256537,14639,13,1766979904,2025-12-29,apos_periodo,nao_importado
256538,14453,13,1766979904,2025-12-29,apos_periodo,importado
256539,14483,10,1766980006,2025-12-29,apos_periodo,nao_importado
256540,14483,10,1766980471,2025-12-29,apos_periodo,nao_importado
256541,14453,13,1766980504,2025-12-29,apos_periodo,importado
256542,14639,13,1766980504,2025-12-29,apos_periodo,nao_importado
256543,14515,8,1766980736,2025-12-29,apos_periodo,nao_importado
256544,14535,9,1766980749,2025-12-29,apos_periodo,nao_importado
256545,14483,10,1766981620,2025-12-29,apos_periodo,nao_importado
256546,14483,10,1766981660,2025-12-29,apos_periodo,nao_importado
256547,14483,10,1766982028,2025-12-29,apos_periodo,nao_importado
256548,14515,8,1766982110,2025-12-29,apos_periodo,nao_importado
256549,14638,12,1766982313,2025-12-29,apos_periodo,nao_importado
256550,14483,10,1766982723,2025-12-29,apos_periodo,nao_importado
256551,14483,10,1766983251,2025-12-29,apos_periodo,nao_importado
256552,14483,10,1766984088,2025-12-29,apos_periodo,nao_importado
256553,14639,13,1766984706,2025-12-29,apos_periodo,nao_importado
256554,14453,13,1766984706,2025-12-29,apos_periodo,importado
256555,14535,9,1766985506,2025-12-29,apos_periodo,nao_importado
256556,14453,13,1766985905,2025-12-29,apos_periodo,importado
256557,14639,13,1766985905,2025-12-29,apos_periodo,nao_importado
256558,14483,10,1766986419,2025-12-29,apos_periodo,nao_importado
256559,14453,13,1766987119,2025-12-29,apos_periodo,importado
256560,14639,13,1766987119,2025-12-29,apos_periodo,nao_importado
256562,14639,13,1766988007,2025-12-29,apos_periodo,nao_importado
256563,14453,13,1766988008,2025-12-29,apos_periodo,importado
256564,14638,12,1766988305,2025-12-29,apos_periodo,nao_importado
256565,14483,10,1766988507,2025-12-29,apos_periodo,nao_importado
256566,14483,10,1766988880,2025-12-29,apos_periodo,nao_importado
256567,14483,10,1766990515,2025-12-29,apos_periodo,nao_importado
256568,14638,12,1766991007,2025-12-29,apos_periodo,nao_importado
256569,14515,8,1766991592,2025-12-29,apos_periodo,nao_importado
256570,14453,13,1766993111,2025-12-29,apos_periodo,importado
256571,14639,13,1766993111,2025-12-29,apos_periodo,nao_importado
256572,14639,13,1766994603,2025-12-29,apos_periodo,nao_importado
256573,14453,13,1766994605,2025-12-29,apos_periodo,importado
256574,14638,12,1766996109,2025-12-29,apos_periodo,nao_importado
256575,14638,12,1766996110,2025-12-29,apos_periodo,nao_importado
256576,14638,12,1766996111,2025-12-29,apos_periodo,nao_importado
256577,14638,12,1766996405,2025-12-29,apos_periodo,nao_importado
256578,14638,12,1766996406,2025-12-29,apos_periodo,nao_importado
256579,14638,12,1766996406,2025-12-29,apos_periodo,nao_importado
256580,14483,10,1766996569,2025-12-29,apos_periodo,nao_importado
256581,14483,10,1766996641,2025-12-29,apos_periodo,nao_importado
256582,14483,10,1766996913,2025-12-29,apos_periodo,nao_importado
256583,14638,12,1766997603,2025-12-29,apos_periodo,nao_importado
256584,14515,8,1766997718,2025-12-29,apos_periodo,nao_importado
256585,14639,13,1766997912,2025-12-29,apos_periodo,nao_importado
256586,14453,13,1766997912,2025-12-29,apos_periodo,importado
256587,14483,10,1766997999,2025-12-29,apos_periodo,nao_importado
256588,14515,8,1766999558,2025-12-29,apos_periodo,nao_importado
256589,14483,10,1766999901,2025-12-29,apos_periodo,nao_importado
256590,14453,13,1767000013,2025-12-29,apos_periodo,importado
256591,14639,13,1767000014,2025-12-29,apos_periodo,nao_importado
256592,14483,10,1767000542,2025-12-29,apos_periodo,nao_importado
256593,14483,10,1767000594,2025-12-29,apos_periodo,nao_importado
256594,14515,8,1767001356,2025-12-29,apos_periodo,nao_importado
256596,14638,12,1767001815,2025-12-29,apos_periodo,nao_importado
256597,14638,12,1767002106,2025-12-29,apos_periodo,nao_importado
256598,14483,10,1767002269,2025-12-29,apos_periodo,nao_importado
256599,14483,10,1767002288,2025-12-29,apos_periodo,nao_importado
256600,14483,10,1767002532,2025-12-29,apos_periodo,nao_importado
256601,14639,13,1767002713,2025-12-29,apos_periodo,nao_importado
256602,14453,13,1767002713,2025-12-29,apos_periodo,importado
256603,14453,13,1767003008,2025-12-29,apos_periodo,importado
256604,14639,13,1767003009,2025-12-29,apos_periodo,nao_importado
256605,14483,10,1767003136,2025-12-29,apos_periodo,nao_importado
256606,14638,12,1767004509,2025-12-29,apos_periodo,nao_importado
256607,14638,12,1767004509,2025-12-29,apos_periodo,nao_importado
256608,14515,8,1767004583,2025-12-29,apos_periodo,nao_importado
256609,14453,13,1767004804,2025-12-29,apos_periodo,importado
256610,14639,13,1767004805,2025-12-29,apos_periodo,nao_importado
256611,14453,13,1767004805,2025-12-29,apos_periodo,importado
256612,14639,13,1767004805,2025-12-29,apos_periodo,nao_importado
256613,14483,10,1767004994,2025-12-29,apos_periodo,nao_importado
256614,14515,8,1767005006,2025-12-29,apos_periodo,nao_importado
256615,14515,8,1767005033,2025-12-29,apos_periodo,nao_importado
256616,14638,12,1767005407,2025-12-29,apos_periodo,nao_importado
256617,14453,13,1767005706,2025-12-29,apos_periodo,importado
256618,14639,13,1767005706,2025-12-29,apos_periodo,nao_importado
256619,14483,10,1767005734,2025-12-29,apos_periodo,nao_importado
256620,14638,12,1767006005,2025-12-29,apos_periodo,nao_importado
256621,14638,12,1767006006,2025-12-29,apos_periodo,nao_importado
256622,14515,8,1767006008,2025-12-29,apos_periodo,nao_importado
256623,14639,13,1767006617,2025-12-29,apos_periodo,nao_importado
256624,14453,13,1767006617,2025-12-29,apos_periodo,importado
256625,14515,8,1767006891,2025-12-29,apos_periodo,nao_importado
256626,14483,10,1767007483,2025-12-29,apos_periodo,nao_importado
256627,14639,13,1767007509,2025-12-29,apos_periodo,nao_importado
256628,14453,13,1767007509,2025-12-29,apos_periodo,importado
256629,14515,8,1767007681,2025-12-29,apos_periodo,nao_importado
256630,14483,10,1767007746,2025-12-29,apos_periodo,nao_importado
256631,14639,13,1767007802,2025-12-29,apos_periodo,nao_importado
256632,14453,13,1767007802,2025-12-29,apos_periodo,importado
256633,14638,12,1767007803,2025-12-29,apos_periodo,nao_importado
256634,14515,8,1767007889,2025-12-29,apos_periodo,nao_importado
256635,14483,10,1767008209,2025-12-29,apos_periodo,nao_importado
256636,14483,10,1767008276,2025-12-29,apos_periodo,nao_importado
256637,14483,10,1767008377,2025-12-29,apos_periodo,nao_importado
256638,14483,10,1767008651,2025-12-29,apos_periodo,nao_importado
256639,14453,13,1767008707,2025-12-29,apos_periodo,importado
256640,14639,13,1767008707,2025-12-29,apos_periodo,nao_importado
256641,14515,8,1767008720,2025-12-29,apos_periodo,nao_importado
256642,14483,10,1767008786,2025-12-29,apos_periodo,nao_importado
256643,14483,10,1767008914,2025-12-29,apos_periodo,nao_importado
256644,14483,10,1767008980,2025-12-29,apos_periodo,nao_importado
256645,14639,13,1767009004,2025-12-29,apos_periodo,nao_importado
256646,14453,13,1767009005,2025-12-29,apos_periodo,importado
256647,14483,10,1767009040,2025-12-29,apos_periodo,nao_importado
256648,14483,10,1767009098,2025-12-29,apos_periodo,nao_importado
256649,14515,8,1767009148,2025-12-29,apos_periodo,nao_importado
256650,14639,13,1767009308,2025-12-29,apos_periodo,nao_importado
256651,14453,13,1767009308,2025-12-29,apos_periodo,importado
256652,14638,12,1767009308,2025-12-29,apos_periodo,nao_importado
256653,14639,13,1767009604,2025-12-29,apos_periodo,nao_importado
256654,14453,13,1767009605,2025-12-29,apos_periodo,importado
256655,14483,10,1767009720,2025-12-29,apos_periodo,nao_importado
256656,14453,13,1767009905,2025-12-29,apos_periodo,importado
256657,14639,13,1767009906,2025-12-29,apos_periodo,nao_importado
256658,14483,10,1767010017,2025-12-29,apos_periodo,nao_importado
256659,14483,10,1767010232,2025-12-29,apos_periodo,nao_importado
