conversation_id,display_id,inbox,status_anterior,status_novo,mudanca,created_at
270509,270509,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-04 15:50:09
270510,270510,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-04 16:10:07
270511,270511,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-04 16:30:11
270512,270512,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-04 16:40:05
270513,270513,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-04 16:55:09
270514,270514,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-04 16:55:10
270515,270515,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-04 17:10:11
270516,270516,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-04 17:15:07
270517,270517,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-04 17:40:14
270518,270518,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-04 17:50:09
270519,270519,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-04 18:05:10
270520,270520,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-04 18:45:05
270521,270521,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-04 19:40:08
270522,270522,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-04 19:40:08
270523,270523,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-04 19:40:09
270524,270524,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-04 19:55:10
270525,270525,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-04 20:00:12
270526,270526,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-04 20:05:05
270527,270527,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-04 20:15:09
270528,270528,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-04 20:15:10
270529,270529,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-04 20:45:06
270530,270530,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-04 21:10:14
270531,270531,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-04 22:05:14
270532,270532,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-04 22:40:11
270533,270533,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-04 23:30:07
270534,270534,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-04 23:45:07
270535,270535,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-04 23:50:06
270536,270536,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 00:00:17
270537,270537,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 00:15:16
270538,270538,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 00:45:10
270539,270539,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 01:10:05
270540,270540,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 01:20:05
270541,270541,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 02:50:05
270542,270542,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 03:40:21
270543,270543,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-05 03:40:21
270544,270544,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 04:25:08
270545,270545,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 04:40:08
270546,270546,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 05:05:09
270547,270547,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-05 06:25:06
270548,270548,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 08:20:05
270549,270549,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 08:40:07
270550,270550,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-05 08:45:02
270551,270551,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 10:40:14
270552,270552,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-05 11:35:14
270553,270553,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-05 11:35:14
270554,270554,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-05 11:35:15
270555,270555,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-05 11:35:15
270556,270556,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-05 11:35:15
270557,270557,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-05 11:45:08
270558,270558,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 12:50:04
270559,270559,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 13:20:07
270560,270560,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 13:50:15
270561,270561,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 14:00:13
270562,270562,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 14:05:07
270563,270563,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 14:05:08
270564,270564,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 14:20:19
270565,270565,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 14:25:06
270566,270566,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 14:35:16
270567,270567,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 15:00:10
270568,270568,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 15:00:11
270569,270569,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 15:20:11
270570,270570,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 15:20:11
270571,270571,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 15:20:11
270572,270572,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 15:45:05
270573,270573,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 16:10:11
270574,270574,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 16:15:14
270575,270575,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 16:45:08
270576,270576,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 16:45:08
270577,270577,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 17:05:09
270578,270578,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 17:25:06
270579,270579,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 17:50:06
270580,270580,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 17:50:07
270581,270581,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 18:35:19
270582,270582,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 18:35:19
270583,270583,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 18:55:14
270584,270584,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 19:10:03
270585,270585,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 19:10:03
270586,270586,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 19:15:11
270587,270587,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 19:15:13
270588,270588,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 19:15:14
270589,270589,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 19:45:13
270590,270590,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 19:50:07
270591,270591,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 19:50:08
270592,270592,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 20:15:08
270593,270593,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 20:30:20
270594,270594,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 20:55:08
270595,270595,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 21:25:11
270596,270596,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 21:30:16
270597,270597,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 21:40:18
270598,270598,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 22:50:21
270599,270599,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 23:20:14
270600,270600,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 23:25:05
270601,270601,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-05 23:30:13
270602,270602,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 00:00:07
270603,270603,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 00:25:12
270604,270604,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 01:00:11
270605,270605,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 01:00:11
270606,270606,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 02:20:06
270607,270607,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 02:35:08
270608,270608,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-06 03:40:06
270609,270609,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-06 03:45:15
270610,270610,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-06 06:25:23
270611,270611,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 06:40:10
270612,270612,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 08:15:07
270613,270613,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-06 08:40:10
270614,270614,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 08:50:11
270615,270615,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 10:05:07
270616,270616,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-06 10:45:13
270617,270617,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 11:50:23
270618,270618,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 12:00:09
270619,270619,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 12:50:07
270620,270620,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 13:00:17
270621,270621,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 13:25:05
270622,270622,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 13:35:05
270623,270623,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 13:40:08
270624,270624,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 13:55:08
270625,270625,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 14:20:08
270626,270626,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 14:30:12
270627,270627,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 14:55:09
270628,270628,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 15:30:08
270629,270629,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 15:50:07
270630,270630,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 16:20:09
270631,270631,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 16:30:07
270632,270632,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 16:50:04
270633,270633,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 16:55:14
270634,270634,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 17:40:06
270635,270635,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 18:40:12
270636,270636,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 19:25:07
270637,270637,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 21:10:10
270638,270638,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 21:30:04
270639,270639,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 22:05:21
270640,270640,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 23:35:15
270641,270641,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-06 23:35:15
270642,270642,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-07 00:40:09
270643,270643,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-07 00:55:04
270644,270644,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-07 01:10:09
270645,270645,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-07 01:35:21
270646,270646,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-07 01:40:06
270647,270647,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-07 02:40:10
270648,270648,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-07 03:35:06
270649,270649,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-07 05:30:13
270650,270650,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-07 08:40:17
270651,270651,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-07 09:45:12
270652,270652,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-07 10:20:06
270653,270653,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-07 10:35:13
270654,270654,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-07 10:50:11
270655,270655,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-07 10:50:11
270656,270656,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-07 10:50:12
270657,270657,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-07 10:50:12
270658,270658,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-07 10:50:12
270659,270659,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-07 12:10:12
270660,270660,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-07 12:25:08
270661,270661,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-07 12:30:06
270662,270662,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-07 12:45:08
270663,270663,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-07 12:50:09
270664,270664,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-07 13:40:13
270665,270665,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-07 13:50:08
270666,270666,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-07 13:55:06
270667,270667,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-07 15:00:19
270668,270668,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-07 15:25:10
270669,270669,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-07 15:50:06
270670,270670,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-07 17:55:04
270671,270671,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-07 18:30:05
270672,270672,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-07 20:15:07
270673,270673,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-07 21:00:05
270674,270674,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-07 21:10:12
270675,270675,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-07 21:45:04
270676,270676,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-07 22:25:12
270677,270677,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-07 22:35:07
270678,270678,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-07 22:55:15
270679,270679,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-07 23:20:07
270680,270680,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-07 23:35:04
270681,270681,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 00:20:15
270682,270682,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 02:05:15
270683,270683,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 02:10:04
270684,270684,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 02:15:06
270685,270685,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-08 03:35:09
270686,270686,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 03:45:07
270687,270687,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-08 05:30:16
270688,270688,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 08:25:13
270689,270689,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-08 08:40:06
270690,270690,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 09:15:10
270691,270691,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 10:00:17
270692,270692,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-08 10:40:17
270693,270693,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 10:55:17
270694,270694,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-08 11:50:10
270695,270695,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 12:10:06
270696,270696,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 12:20:13
270697,270697,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 12:35:04
270698,270698,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 12:40:06
270699,270699,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 12:55:10
270700,270700,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-08 12:55:11
270701,270701,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 13:00:09
270702,270702,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 13:30:07
270703,270703,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 13:40:26
270704,270704,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 13:55:06
270705,270705,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 14:00:10
270706,270706,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 14:10:05
270707,270707,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 14:40:07
270708,270708,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 14:50:03
270709,270709,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 14:50:04
270710,270710,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 15:20:23
270711,270711,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 15:25:05
270712,270712,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 15:40:17
270713,270713,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 16:10:04
270714,270714,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 16:15:08
270715,270715,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 16:45:10
270716,270716,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 16:50:08
270717,270717,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 16:50:09
270718,270718,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 16:55:05
270719,270719,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 17:00:09
270720,270720,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 17:05:05
270721,270721,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 17:10:04
270722,270722,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 17:15:15
270723,270723,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 18:30:05
270724,270724,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 18:30:05
270725,270725,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 18:35:21
270726,270726,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 18:40:15
270727,270727,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 18:45:06
270728,270728,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 18:55:10
270729,270729,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 18:55:10
270730,270730,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 19:05:06
270731,270731,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 19:55:15
270732,270732,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 19:55:15
270733,270733,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 20:05:13
270734,270734,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 20:25:06
270735,270735,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 20:30:05
270736,270736,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 20:30:05
270737,270737,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-08 20:55:06
270738,270738,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 21:35:18
270739,270739,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-08 22:10:06
270740,270740,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-08 22:10:07
270741,270741,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-08 22:10:07
270742,270742,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-08 22:10:07
270743,270743,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-08 22:10:08
270744,270744,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 22:15:18
270745,270745,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 22:25:09
270746,270746,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 23:05:04
270747,270747,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 23:25:07
270748,270748,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 23:30:08
270749,270749,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 23:35:09
270750,270750,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-08 23:55:19
270751,270751,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 00:00:08
270752,270752,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-09 00:05:17
270753,270753,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 00:30:06
270754,270754,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 01:50:13
270755,270755,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 02:00:18
270756,270756,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 02:10:05
270757,270757,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 02:35:10
270758,270758,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-09 03:35:11
270759,270759,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 04:40:19
270760,270760,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 07:25:06
270761,270761,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-09 08:40:23
270762,270762,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 09:55:04
270763,270763,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 10:25:05
270764,270764,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 10:25:06
270765,270765,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-09 10:45:03
270766,270766,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-09 10:50:07
270767,270767,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 11:20:07
270768,270768,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-09 11:20:07
270769,270769,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 11:55:10
270770,270770,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 12:10:11
270771,270771,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 12:30:16
270772,270772,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 12:35:07
270773,270773,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-09 12:35:08
270774,270774,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 12:40:06
270775,270775,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 12:55:10
270776,270776,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-09 13:05:06
270777,270777,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 13:20:07
270778,270778,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 13:35:11
270779,270779,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 13:45:20
270780,270780,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-09 14:10:05
270781,270781,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 14:20:25
270782,270782,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 14:25:11
270783,270783,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 14:40:07
270784,270784,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 14:40:07
270785,270785,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 15:15:12
270786,270786,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 15:15:13
270787,270787,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 16:05:12
270788,270788,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 16:10:05
270789,270789,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 16:10:06
270790,270790,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 16:25:08
270791,270791,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-09 16:35:05
270792,270792,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 16:40:11
270793,270793,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-09 16:45:15
270794,270794,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 17:00:08
270795,270795,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 17:00:08
270796,270796,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 17:15:06
270797,270797,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 17:15:06
270798,270798,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 17:20:12
270799,270799,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 17:30:13
270800,270800,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 17:40:22
270801,270801,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 17:45:07
270802,270802,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-09 18:10:10
270803,270803,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 18:15:05
270804,270804,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 19:10:09
270805,270805,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 19:40:25
270806,270806,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 19:50:05
270807,270807,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 20:00:11
270808,270808,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 20:15:08
270809,270809,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 20:20:07
270810,270810,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 20:25:18
270811,270811,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 20:35:11
270812,270812,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 20:50:12
270813,270813,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 21:15:06
270814,270814,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-09 21:15:06
270815,270815,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 21:40:07
270816,270816,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 21:50:16
270817,270817,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 22:35:08
270818,270818,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 23:05:08
270819,270819,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 23:05:08
270820,270820,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 23:10:10
270821,270821,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 23:30:10
270822,270822,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 23:30:10
270823,270823,Contato Idiomus,1,3,open/pending -> snoozed,2025-12-09 23:35:08
270824,270824,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 23:45:08
270825,270825,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 23:50:11
270826,270826,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-09 23:55:20
270827,270827,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-10 00:40:10
270828,270828,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-10 00:50:05
270829,270829,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-10 01:00:11
270830,270830,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-10 01:05:09
270831,270831,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-10 01:20:11
270832,270832,Contato Idiomus,3,3,open/pending -> snoozed,2025-12-10 01:45:14
