chatwoot_id,evolvy_id,evolvy_inbox_id,inbox_id,inbox_name,status_anterior,status_novo,created_at
168254,124732,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 12:14:10
168255,124735,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 12:16:05
168257,124738,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 12:21:11
168258,124739,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 12:23:11
168259,124740,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 12:32:09
168266,124748,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 12:47:13
168269,124756,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 13:05:10
168270,124759,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 13:12:10
168272,124762,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 13:16:11
168275,124768,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 13:27:11
168277,124770,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 13:37:07
168278,124771,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 13:41:07
168280,124774,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 13:45:10
168281,124780,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 13:48:07
168282,124783,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 13:50:15
168285,124786,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 13:50:33
168287,124792,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 13:59:09
168289,124794,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 14:05:11
168290,124797,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 14:07:11
168291,124802,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 14:18:09
168296,124810,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 14:33:12
168297,124811,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 14:35:06
168299,124814,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 14:40:20
168301,124816,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 14:49:13
168307,124833,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 15:21:09
168308,124836,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 15:29:07
168311,124843,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 15:44:05
168312,124845,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 15:56:06
168318,124867,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 16:46:06
168324,124890,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 17:36:05
168326,124896,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 18:03:09
168327,124898,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 18:09:09
168329,124901,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 18:28:09
168333,124911,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 19:04:07
168335,124913,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 19:13:08
168337,124917,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 19:26:06
168338,124920,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 19:33:09
168341,124931,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 20:15:07
168342,124935,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 20:28:07
168343,124937,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 20:34:09
168344,124941,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 20:39:18
168346,124949,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 20:56:07
168347,124951,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 20:59:06
168349,124957,5598,1,Histórico Evolvy,pending,snoozed,2024-09-15 21:25:06
168353,125100,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 11:18:06
168356,125114,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 12:04:08
168357,125115,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 12:07:06
168359,125128,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 12:34:08
168360,125129,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 12:34:15
168362,125133,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 12:42:08
168363,125134,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 12:45:06
168365,125136,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 12:46:16
168366,125137,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 12:48:12
168367,125140,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 12:59:12
168371,125149,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 13:14:06
168376,125167,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 13:40:09
168377,125180,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 14:02:12
168394,125246,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 16:13:11
168395,125251,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 16:22:08
168399,125267,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 17:14:13
168400,125268,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 17:15:08
168407,125283,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 17:49:06
168408,125292,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 18:05:11
168414,125306,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 18:34:07
168420,125317,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 18:56:10
168422,125320,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 19:06:06
168423,125329,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 19:17:08
168430,125341,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 19:46:11
168432,125346,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 19:59:07
168434,125356,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 20:26:06
168435,125357,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 20:26:14
168439,125364,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 20:56:11
168442,125369,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 21:03:19
168444,125373,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 21:10:08
168445,125375,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 21:14:07
168447,125388,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 21:46:07
168448,125389,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 21:52:05
168452,125409,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 22:34:06
168453,125416,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 22:43:07
168454,125420,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 22:52:08
168457,125427,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 23:21:09
168459,125431,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 23:42:05
168460,125433,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 23:50:09
168461,125434,5598,1,Histórico Evolvy,pending,snoozed,2024-09-16 23:51:06
168464,125442,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 00:24:06
168469,125461,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 01:00:07
168471,125467,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 01:33:10
168472,125469,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 01:36:07
168473,125470,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 01:59:09
169477,125477,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 02:22:08
169478,125485,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 02:47:08
169479,125488,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 02:56:09
169484,125517,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 06:53:06
169490,125537,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 09:18:09
169491,125538,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 09:19:08
169492,125540,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 09:37:11
169493,125541,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 09:38:06
169495,125548,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 09:59:11
169498,125559,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 10:34:07
169502,125567,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 11:04:09
169505,125571,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 11:14:07
169513,125585,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 11:47:17
169514,125587,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 11:56:06
169517,125594,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 12:16:12
169518,125595,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 12:21:09
169519,125596,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 12:25:08
169522,125603,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 12:37:06
169526,125612,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 12:49:09
169529,125617,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 12:53:10
169530,125621,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 13:02:09
169533,125629,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 13:13:09
169535,125635,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 13:32:05
169536,125639,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 13:41:07
169537,125641,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 13:47:07
169538,125643,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 13:48:10
169541,125656,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 14:21:09
169543,125659,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 14:34:07
169544,125666,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 14:47:06
169547,125680,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 15:27:09
169551,125686,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 15:45:09
169552,125689,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 15:52:08
169553,125694,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 16:01:08
169554,125697,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 16:07:12
169555,125701,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 16:20:08
169560,125729,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 17:09:10
169562,125732,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 17:17:08
169564,125735,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 17:26:11
169566,125740,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 17:44:07
169567,125744,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 17:52:08
169568,125747,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 18:01:06
169569,125748,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 18:01:13
169578,125778,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 19:02:08
169587,125801,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 19:51:08
169589,125805,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 20:07:07
169592,125818,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 20:49:05
169596,125824,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 21:01:09
169597,125833,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 21:23:07
169602,125850,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 21:57:08
169603,125852,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 22:03:07
169605,125855,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 22:17:05
169606,125858,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 22:22:08
169608,125873,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 22:48:08
169610,125878,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 22:58:06
169612,125881,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 23:04:09
169613,125882,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 23:07:06
169615,125887,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 23:15:06
169617,125894,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 23:34:09
169621,125902,5598,1,Histórico Evolvy,pending,snoozed,2024-09-17 23:53:08
169623,125909,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 00:07:12
169627,125913,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 00:11:06
169629,125917,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 00:15:08
169631,125919,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 00:20:06
169637,125938,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 01:10:08
169640,125946,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 01:45:08
169641,125947,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 01:54:09
169642,125951,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 02:05:06
169644,125955,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 02:19:08
169645,125956,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 02:20:05
169651,125981,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 05:18:07
169654,125986,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 06:26:06
169657,125992,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 08:25:06
169659,125997,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 09:08:09
169662,126006,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 09:45:09
169664,126014,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 09:57:07
169666,126019,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 10:10:08
169667,126021,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 10:17:06
169668,126022,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 10:19:10
169670,126026,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 10:26:08
169671,126030,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 10:48:07
169672,126034,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 10:56:09
169673,126036,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 11:01:05
169675,126043,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 11:11:05
169676,126044,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 11:18:07
169677,126045,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 11:19:09
169678,126046,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 11:19:16
169681,126051,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 11:25:12
169682,126053,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 11:31:05
169683,126056,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 11:33:06
169684,126058,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 11:36:11
169688,126066,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 12:04:10
169690,126070,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 12:08:06
169694,126078,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 12:24:08
169707,126107,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 13:43:06
169713,126121,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 14:32:07
169718,126138,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 15:37:09
169719,126141,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 15:47:09
169720,126142,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 15:50:11
169721,126144,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 15:54:08
169725,126158,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 16:17:10
169729,126167,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 16:49:12
169731,126169,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 16:51:14
169733,126182,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 17:02:24
169734,126188,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 17:09:10
169737,126195,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 17:21:07
169747,126222,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 18:36:09
169750,126241,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 19:19:07
169756,126259,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 19:58:08
169757,126275,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 20:29:07
169758,126276,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 20:30:08
169761,126291,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 21:32:06
169763,126294,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 21:43:06
169764,126295,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 21:46:08
169770,126310,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 22:31:07
169771,126311,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 22:32:06
169773,126320,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 22:54:06
169774,126321,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 22:55:09
169775,126326,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 23:15:10
169779,126336,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 23:37:10
169780,126337,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 23:42:08
169781,126339,5598,1,Histórico Evolvy,pending,snoozed,2024-09-18 23:44:11
169785,126359,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 00:35:06
169786,126361,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 00:38:06
169790,126369,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 00:56:09
169791,126370,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 00:59:10
169792,126380,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 01:26:07
169793,126381,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 01:27:05
169795,126384,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 01:38:08
169799,126397,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 02:30:07
169800,126398,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 02:35:07
169801,126399,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 02:42:07
169803,126409,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 03:25:08
169809,126431,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 06:22:06
169814,126440,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 07:42:08
169816,126449,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 09:21:07
209079,126458,5599,1,Histórico Evolvy,pending,snoozed,2024-09-19 09:51:08
169820,126471,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 10:46:07
169821,126472,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 10:49:07
169822,126473,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 10:50:09
169823,126474,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 10:51:07
169829,126491,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 12:00:08
169835,126504,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 12:31:05
169836,126507,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 12:32:14
169843,126529,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 13:04:08
169844,126530,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 13:09:07
169847,126536,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 13:19:08
169849,126547,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 13:46:09
169851,126554,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 14:05:15
169854,126558,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 14:21:11
209083,126568,5599,1,Histórico Evolvy,pending,snoozed,2024-09-19 14:40:07
169860,126583,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 15:17:08
169863,126594,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 15:38:07
169867,126602,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 15:50:09
169872,126617,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 16:27:08
169874,126619,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 16:29:17
169875,126620,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 16:32:08
169876,126622,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 16:40:09
169880,126634,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 16:55:05
169881,126635,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 16:58:08
169883,126640,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 17:06:05
169884,126641,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 17:06:08
169885,126644,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 17:15:07
169886,126646,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 17:19:09
169890,126667,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 17:57:06
169891,126668,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 17:57:09
169893,126678,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 18:24:12
169895,126692,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 18:51:07
169897,126712,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 19:42:05
169899,126719,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 20:00:07
169900,126723,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 20:09:08
169901,126724,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 20:12:09
169903,126727,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 20:18:08
169904,126728,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 20:22:05
169907,126733,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 20:39:16
169911,126739,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 20:59:09
169913,126746,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 21:13:07
169915,126754,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 21:47:06
169916,126755,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 21:47:10
169917,126756,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 21:49:06
169919,126759,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 22:06:08
169920,126764,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 22:22:06
169923,126777,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 22:49:08
169924,126781,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 22:52:09
169927,126791,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 23:24:11
169929,126795,5598,1,Histórico Evolvy,pending,snoozed,2024-09-19 23:40:14
169931,126799,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 00:00:12
169937,126815,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 01:01:05
169938,126816,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 01:07:05
169939,126822,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 01:40:06
169944,126853,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 04:03:07
169945,126857,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 04:49:07
169946,126864,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 06:20:07
169947,126865,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 07:25:07
169955,126884,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 09:49:07
169957,126889,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 10:25:09
169958,126892,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 10:32:06
169959,126894,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 10:34:07
169961,126896,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 10:44:08
169962,126897,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 10:49:11
169966,126905,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 11:08:08
169967,126907,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 11:09:07
169968,126913,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 11:12:11
169971,126917,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 11:25:11
169972,126921,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 11:37:11
171476,126931,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 11:59:07
171477,126932,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 12:03:06
171481,126940,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 12:31:44
171483,126942,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 12:35:10
171484,126943,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 12:40:11
171487,126953,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 13:23:06
171488,126954,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 13:30:07
171490,126957,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 13:36:10
171491,126962,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 13:43:06
171492,126964,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 13:50:15
171493,126968,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 14:02:12
171500,126993,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 14:53:07
171506,127014,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 15:45:10
171507,127017,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 15:49:12
171509,127022,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 16:11:06
171510,127023,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 16:12:09
171511,127024,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 16:15:06
171513,127029,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 16:28:07
171514,127030,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 16:28:14
171516,127035,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 16:46:15
171520,127054,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 17:24:07
171523,127062,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 17:42:06
171525,127064,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 17:44:08
171526,127066,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 17:46:07
171528,127082,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 17:55:14
171529,127086,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 18:05:10
171534,127094,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 18:37:16
171537,127109,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 19:22:06
171539,127112,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 19:29:17
171542,127118,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 19:40:11
171553,127161,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 20:54:07
171555,127164,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 20:59:08
171556,127165,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 21:00:12
171561,127187,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 21:44:08
171562,127188,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 21:46:11
171563,127189,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 21:47:08
171564,127190,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 21:51:10
171567,127199,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 22:08:07
171568,127204,5598,1,Histórico Evolvy,pending,snoozed,2024-09-20 22:24:07
