chatwoot_id,evolvy_id,inbox_id,inbox_name,status_atual,status_nome,created_at,last_activity_at,assignee_id,team_id,msg_count,respostas
219868,94527,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-17 17:18:06,2024-07-08 14:18:06,,,6,6
219869,94545,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-17 17:43:04,2024-06-20 17:43:04,,,4,4
219870,94549,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-17 17:54:06,2024-07-08 14:54:05,,,6,6
219872,94565,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-17 18:13:05,2024-07-08 17:13:06,,,7,7
219873,94570,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-17 18:23:06,2024-07-05 18:23:05,,,3,3
219875,94606,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-17 19:38:06,2024-07-07 19:38:06,,,5,5
219876,94607,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-17 19:41:07,2024-07-08 19:41:06,,,11,11
219878,94625,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-17 20:22:06,2024-07-08 20:22:06,,,11,11
219879,94661,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-17 21:08:06,2024-07-06 21:08:05,,,4,4
219881,94672,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-17 21:16:05,2024-07-07 21:16:04,,,5,5
219882,94676,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-17 21:19:06,2024-07-06 21:19:05,,,4,4
219883,94678,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-17 21:25:05,2024-07-07 21:25:07,,,5,5
219886,94697,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-17 21:54:07,2024-07-05 21:54:06,,,3,3
219887,94704,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-17 22:03:19,2024-07-07 22:03:06,,,5,5
219890,94748,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-17 23:03:05,2024-07-06 23:03:05,,,4,4
219892,94752,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-17 23:07:06,2024-07-07 23:07:05,,,5,5
219894,94762,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-17 23:17:05,2024-07-08 20:17:07,,,6,6
219895,94767,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-17 23:21:06,2024-07-07 23:21:05,,,5,5
219896,94776,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-17 23:37:07,2024-07-08 23:37:06,,,11,11
219897,94780,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-17 23:41:07,2024-07-08 23:41:05,,,11,11
219898,94789,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-17 23:57:06,2024-07-05 23:57:06,,,3,3
219899,94795,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 00:16:08,2024-07-09 00:16:06,,,11,11
219900,94808,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 00:34:06,2024-07-08 00:34:05,,,5,5
219902,94827,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 01:05:04,2024-07-07 01:05:06,,,4,4
219903,94828,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 01:05:08,2024-07-09 01:05:06,,,11,11
219904,94832,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 01:10:05,2024-07-09 01:10:05,,,11,11
219906,94854,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 01:54:07,2024-07-09 01:54:05,,,11,11
219907,94864,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 02:05:08,2024-07-09 02:05:06,,,11,11
219908,94907,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 06:24:07,2024-07-07 06:24:04,,,4,4
219910,94921,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 08:06:05,2024-07-07 08:10:11,,,5,5
219911,94923,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 08:14:07,2024-07-06 08:14:05,,,3,3
219912,94927,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 08:47:06,2024-07-06 08:47:06,,,3,3
219913,94939,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 09:38:06,2024-07-06 09:38:07,,,3,3
219914,94947,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 09:48:07,2024-07-06 09:48:06,,,3,3
219915,94948,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 09:48:09,2024-07-08 09:48:06,,,5,5
219916,94956,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 09:58:05,2024-07-06 09:58:06,,,3,3
219917,94961,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 10:08:06,2024-07-08 10:08:06,,,5,5
219918,94968,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 10:20:06,2024-07-07 10:20:12,,,4,4
219919,94971,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 10:25:06,2024-07-06 10:25:06,,,3,3
219920,94976,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 10:28:08,2024-07-09 10:28:06,,,11,11
219921,94979,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 10:31:06,2024-07-06 10:31:05,,,3,3
219923,94980,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 10:31:08,2024-07-08 10:31:05,,,5,5
219924,94985,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 10:40:06,2024-07-08 10:40:26,,,5,5
219925,94991,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 10:50:08,2024-07-06 10:50:07,,,3,3
219926,94994,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 10:53:06,2024-07-06 10:53:06,,,3,3
219927,94996,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 10:59:07,2024-07-08 10:59:06,,,5,5
219928,95027,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 11:28:09,2024-07-09 11:28:07,,,11,11
219929,95045,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 11:42:07,2024-07-06 11:42:08,,,3,3
219930,95047,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 11:43:05,2024-07-06 11:43:06,,,3,3
219931,95052,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 11:47:07,2024-07-09 11:47:05,,,11,11
219934,95059,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 11:54:07,2024-07-08 11:54:06,,,5,5
219935,95076,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 12:18:08,2024-07-06 12:18:07,,,3,3
219936,95081,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 12:20:16,2024-07-08 12:20:07,,,5,5
219937,95084,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 12:23:06,2024-07-06 12:23:05,,,3,3
219938,95087,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 12:25:07,2024-07-06 12:25:07,,,3,3
219939,95116,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 12:56:07,2024-07-06 12:56:05,,,3,3
219941,95120,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 12:59:09,2024-07-08 12:59:06,,,5,5
219942,95122,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 13:00:06,2024-07-09 12:59:05,,,11,11
219943,95129,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 13:06:08,2024-07-06 13:06:06,,,3,3
219944,95132,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 13:08:07,2024-07-09 13:08:05,,,11,11
219945,95135,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 13:17:05,2024-07-07 13:17:05,,,4,4
219946,95136,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 13:20:11,2024-07-09 13:20:07,,,11,11
219947,95141,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 13:27:06,2024-07-07 13:27:05,,,4,4
219948,95152,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 13:39:05,2024-07-06 13:39:06,,,3,3
219949,95156,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 13:42:07,2024-07-06 13:42:05,,,3,3
219951,95167,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 13:56:06,2024-07-07 13:56:06,,,4,4
219952,95183,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 14:09:06,2024-06-18 14:09:06,,,1,1
219953,95187,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 14:15:06,2024-07-05 14:15:07,,,2,2
219957,95213,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 15:13:06,2024-07-05 15:13:05,,,2,2
219958,95215,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 15:16:06,2024-06-19 15:16:05,,,2,2
219959,95222,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 15:27:05,2024-07-07 15:27:06,,,4,4
219961,95236,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 15:47:05,2024-07-06 15:47:05,,,3,3
219962,95239,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 15:50:05,2024-07-09 15:50:07,,,11,11
219963,95242,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 15:56:05,2024-07-05 15:56:07,,,2,2
219965,95268,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 16:40:09,2024-07-05 16:40:07,,,2,2
219966,95281,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 17:29:07,2024-07-09 17:29:06,,,11,11
219971,95337,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 20:09:06,2024-07-09 20:09:07,,,11,11
219972,95341,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 20:14:07,2024-07-09 20:14:06,,,11,11
219975,95363,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 21:29:06,2024-07-09 21:29:05,,,11,11
219978,95392,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 22:36:05,2024-07-08 22:36:06,,,5,5
219979,95394,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 22:39:07,2024-07-09 22:39:05,,,11,11
219981,95402,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-18 23:11:06,2024-07-08 23:11:06,,,5,5
219987,95499,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-19 09:47:06,2024-07-10 09:47:07,,,11,11
219990,95512,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-19 10:19:07,2024-07-10 10:19:07,,,11,11
219994,95556,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-19 11:25:06,2024-07-10 11:25:05,,,11,11
219996,95561,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-19 11:31:08,2024-07-10 11:31:09,,,11,11
219997,95564,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-19 11:33:05,2024-07-10 11:33:05,,,11,11
219998,95565,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-19 11:37:06,2024-07-10 11:37:06,,,11,11
220001,95579,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-19 12:23:09,2024-07-10 12:23:06,,,11,11
220004,95617,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-19 13:39:06,2024-07-10 13:39:06,,,11,11
220010,95656,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-19 15:41:05,2024-07-10 12:41:06,,,6,6
220018,95753,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-19 20:32:05,2024-07-10 20:32:05,,,11,11
220020,95764,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-19 21:06:07,2024-07-10 21:06:05,,,11,11
220021,95786,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-19 21:53:06,2024-07-10 21:53:05,,,11,11
220025,95841,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-20 01:00:12,2024-07-11 01:00:10,,,11,11
220033,95866,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-20 01:45:07,2024-07-10 01:45:07,,,5,5
220035,95872,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-20 02:05:08,2024-07-11 02:05:07,,,11,11
220037,95888,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-20 03:06:06,2024-07-11 03:06:06,,,11,11
220046,95950,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-20 10:06:06,2024-06-21 10:06:05,,,7,7
220054,96089,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-20 15:46:05,2024-07-10 15:46:07,,,5,5
220057,96134,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-20 17:48:06,2024-07-11 17:48:06,,,11,11
220058,96144,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-20 18:23:07,2024-07-11 18:23:07,,,11,11
220060,96202,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-20 21:32:05,2024-07-09 21:32:06,,,4,4
220063,96236,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-20 23:35:07,2024-07-11 23:35:05,,,11,11
220066,96296,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-21 03:09:06,2024-07-12 03:09:05,,,11,11
220067,96298,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-21 03:31:06,2024-07-11 03:31:05,,,5,5
220068,96325,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-21 08:48:06,2024-07-12 08:48:06,,,11,11
220069,96331,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-21 09:27:09,2024-07-12 09:27:06,,,11,11
220070,96334,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-21 09:35:07,2024-07-12 09:35:07,,,11,11
220073,96366,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-21 11:09:07,2024-07-10 11:09:06,,,4,4
220074,96370,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-21 11:14:07,2024-07-12 11:14:06,,,11,11
220075,96380,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-21 11:39:08,2024-07-12 11:39:06,,,11,11
220076,96381,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-21 11:40:06,2024-07-10 11:40:17,,,4,4
220077,96408,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-21 12:59:09,2024-07-12 12:59:05,,,11,11
220079,96450,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-21 14:38:07,2024-07-12 14:38:06,,,11,11
220080,96454,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-21 14:49:06,2024-07-12 14:49:06,,,11,11
220082,96512,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-21 18:24:07,2024-07-12 18:24:08,,,11,11
220087,96571,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-21 21:41:05,2024-07-12 18:41:06,,,6,6
220088,96581,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-21 22:26:06,2024-07-12 22:26:06,,,11,11
220089,96592,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-21 22:56:08,2024-07-12 22:56:06,,,11,11
220090,96594,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-21 23:00:08,2024-07-12 23:00:11,,,11,11
220091,96595,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-21 23:03:07,2024-07-12 23:03:05,,,11,11
220095,96643,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-22 02:49:06,2024-07-13 02:49:05,,,11,11
220096,96648,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-22 03:32:07,2024-07-13 03:32:06,,,11,11
220097,96650,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-22 03:34:07,2024-07-13 03:34:07,,,11,11
220098,96685,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-22 09:45:05,2024-06-26 09:45:07,,,10,10
220099,96699,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-22 10:50:07,2024-07-13 10:50:06,,,11,11
220100,96702,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-22 10:54:07,2024-07-13 10:54:07,,,11,11
220102,96727,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-22 12:00:10,2024-07-13 12:00:11,,,11,11
220105,96757,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-22 13:18:06,2024-07-13 13:18:06,,,11,11
220107,96773,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-22 13:36:05,2024-07-13 13:36:07,,,11,11
220108,96779,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-22 13:47:06,2024-07-13 13:47:05,,,11,11
220109,96825,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-22 15:51:07,2024-07-13 15:51:06,,,11,11
220112,96890,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-22 21:27:07,2024-07-13 21:27:06,,,11,11
220114,96924,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-22 23:56:06,2024-07-13 23:56:06,,,11,11
220115,96933,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-23 00:23:04,2024-07-14 00:23:06,,,11,11
220120,97012,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-23 11:26:05,2024-06-24 11:26:06,,,7,7
220121,97018,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-23 11:39:07,2024-07-14 11:39:05,,,11,11
220124,97039,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-23 12:13:06,2024-07-10 12:13:05,,,2,2
220125,97049,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-23 12:33:07,2024-07-14 12:33:07,,,11,11
220129,97080,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-23 15:03:07,2024-07-14 15:03:07,,,11,11
220133,97122,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-23 19:16:07,2024-07-14 19:16:05,,,11,11
220134,97148,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-23 22:28:05,2024-07-14 22:28:05,,,11,11
220135,97158,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-23 23:43:04,2024-07-14 23:43:07,,,11,11
220137,97186,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-24 01:06:07,2024-07-15 01:06:06,,,11,11
220138,97198,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-24 01:47:05,2024-07-15 01:47:05,,,11,11
220140,97267,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-24 12:38:06,2024-07-15 12:38:06,,,11,11
220141,97271,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-24 12:55:07,2024-07-15 12:55:17,,,11,11
220142,97278,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-24 13:16:07,2024-07-15 13:16:05,,,11,11
220143,97283,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-24 13:40:11,2024-07-15 13:40:05,,,11,11
220146,97293,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-24 14:17:05,2024-07-15 14:17:05,,,11,11
220148,97308,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-24 15:14:07,2024-07-15 15:14:06,,,11,11
220149,97315,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-24 15:48:07,2024-07-15 15:48:05,,,10,10
220150,97321,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-24 16:09:08,2024-06-28 16:09:04,,,10,10
220153,97351,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-24 17:44:06,2024-07-15 17:44:06,,,11,11
220154,97354,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-24 17:52:06,2024-07-15 17:52:05,,,11,11
220155,97356,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-24 17:54:07,2024-07-15 17:54:05,,,10,10
220156,97360,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-24 18:01:09,2024-07-15 18:01:06,,,11,11
220157,97364,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-24 18:16:06,2024-07-15 18:16:05,,,11,11
220158,97375,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-24 19:07:05,2024-07-14 19:07:06,,,5,5
220159,97378,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-24 19:16:10,2024-07-15 19:16:06,,,11,11
220163,97393,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-24 20:01:06,2024-07-15 20:01:14,,,11,11
220165,97429,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-24 21:40:06,2024-06-24 21:40:07,,,1,1
220167,97438,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-24 22:18:06,2024-07-15 22:17:06,,,11,11
220169,97449,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-24 22:48:05,2024-07-15 22:48:06,,,11,11
220171,97458,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-24 23:11:06,2024-07-15 23:11:05,,,11,11
220174,97478,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-25 00:18:07,2024-07-16 00:18:05,,,11,11
220175,97503,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-25 01:34:05,2024-07-14 01:34:05,,,4,4
220177,97517,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-25 02:13:06,2024-07-16 02:13:05,,,11,11
220179,97526,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-25 03:25:06,2024-07-16 03:25:05,,,11,11
220180,97532,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-25 05:38:06,2024-07-16 05:38:06,,,11,11
220181,97540,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-25 08:10:08,2024-07-16 08:10:05,,,11,11
220182,97542,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-25 08:31:06,2024-07-16 08:31:07,,,11,11
220187,97563,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-25 10:02:07,2024-07-16 10:02:05,,,11,11
220189,97575,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-25 10:39:07,2024-07-16 10:39:05,,,11,11
220192,97613,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-25 12:29:07,2024-07-16 12:29:06,,,11,11
220196,97721,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-25 15:55:08,2024-07-16 15:55:08,,,11,11
220200,97739,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-25 17:21:06,2024-07-16 17:21:06,,,11,11
220205,97765,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-25 18:15:06,2024-07-16 18:15:07,,,11,11
220206,97767,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-25 18:18:08,2024-07-16 18:18:07,,,11,11
220211,97813,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-25 20:24:04,2024-07-16 17:24:07,,,6,6
220213,97822,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-25 20:52:06,2024-07-16 20:52:07,,,11,11
220214,97833,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-25 21:09:05,2024-07-13 21:09:07,,,3,3
220216,97886,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-26 01:03:05,2024-07-17 01:03:05,,,11,11
220217,97895,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-26 01:32:06,2024-07-17 01:32:06,,,11,11
220220,97926,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-26 04:27:05,2024-07-17 04:27:06,,,11,11
220222,97944,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-26 09:18:06,2024-07-16 09:18:06,,,5,5
220225,97987,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-26 12:10:07,2024-07-17 12:10:07,,,11,11
220226,97990,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-26 12:21:06,2024-07-17 12:21:05,,,11,11
220227,98011,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-26 13:55:08,2024-07-17 13:55:05,,,11,11
220230,98061,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-26 16:38:06,2024-07-17 16:38:06,,,11,11
220231,98068,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-26 17:11:06,2024-07-17 14:11:06,,,6,6
220238,98163,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-26 23:11:06,2024-07-15 23:11:06,,,4,4
220239,98164,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-26 23:11:08,2024-07-16 23:11:04,,,5,5
220243,98213,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-27 03:33:05,2024-07-18 03:33:07,,,11,11
220244,98226,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-27 06:37:04,2024-07-18 06:37:06,,,11,11
220246,98237,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-27 08:42:05,2024-07-18 08:42:05,,,11,11
220248,98251,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-27 09:51:07,2024-07-16 09:51:06,,,4,4
220249,98261,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-27 10:19:07,2024-07-18 10:19:05,,,11,11
220250,98275,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-27 11:00:11,2024-07-18 11:00:07,,,11,11
220251,98301,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-27 12:25:07,2024-07-18 12:25:05,,,11,11
220252,98305,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-27 12:29:08,2024-07-18 12:29:04,,,11,11
220256,98335,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-27 14:31:06,2024-07-18 14:31:05,,,11,11
220258,98381,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-27 16:33:08,2024-07-18 16:33:06,,,11,11
220266,98562,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-28 10:30:06,2024-07-19 10:30:07,,,11,11
220267,98564,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-28 10:41:05,2024-07-19 10:41:06,,,11,11
220270,98602,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-28 12:35:06,2024-07-19 12:35:07,,,11,11
220271,98628,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-28 13:59:06,2024-07-19 13:59:05,,,11,11
220272,98633,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-28 14:15:05,2024-07-19 14:15:09,,,11,11
220273,98639,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-28 14:29:06,2024-07-19 14:29:05,,,11,11
220278,98685,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-28 16:17:06,2024-07-16 16:17:06,,,3,3
220280,98725,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-28 19:13:06,2024-07-19 16:13:07,,,6,6
220282,98749,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-28 21:02:05,2024-07-19 21:02:06,,,11,11
220285,98756,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-28 21:24:05,2024-07-19 21:24:07,,,11,11
220286,98777,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-28 22:28:06,2024-07-19 22:28:04,,,11,11
220288,98796,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-29 00:02:07,2024-07-20 00:02:07,,,11,11
220291,98832,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-29 04:52:06,2024-07-03 04:52:06,,,10,10
220294,98879,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-29 11:18:05,2024-07-19 11:18:05,,,5,5
220295,98890,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-29 12:03:06,2024-07-20 12:03:06,,,11,11
220296,98900,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-29 12:16:07,2024-07-20 12:16:06,,,11,11
220298,98912,11,Grupo Idiomus - Teacher Poli,2,pending,2024-06-29 12:45:06,2024-07-20 12:45:06,,,11,11
